ISRE, 6.278521
FPAN, 2.397895
UMPM, 1.098612
EJWA, 0.000000
NFUN, 3.401197
RTLO, 2.890372
THKH, 0.000000
ONTL, 3.332205
SYSH, 0.693147
ILYF, 4.077537
GEAF, 2.197225
ACKV, 1.791759
EXAS, 4.465908
NYLO, 3.401197
INGK, 3.401197
OTYE, 4.043051
OOHA, 3.178054
MHAR, 2.833213
ICOY, 0.693147
CLYF, 0.000000
OXPE, 0.000000
ROUR, 4.574711
ILYN, 2.484907
ECSC, 0.693147
YABY, 0.000000
RDAD, 2.772589
TIAL, 6.495266
ORPR, 5.370638
NOSL, 1.945910
EAPN, 0.000000
SOTU, 1.098612
IOTT, 2.397895
MKIP, 0.000000
YVEG, 1.609438
VETO, 6.230481
HENI, 6.424869
NCHI, 5.247024
SBUL, 2.772589
COLV, 0.000000
KNAI, 0.693147
GHWI, 3.178054
METK, 0.000000
EOPU, 0.693147
MJOB, 0.693147
PERG, 2.890372
ILSD, 2.197225
MRRO, 2.708050
HRMA, 0.693147
EFAX, 1.098612
MWEH, 2.079442
OUDS, 3.912023
ODLO, 3.295837
GODM, 2.302585
CERP, 3.044522
CRIF, 3.912023
OMFA, 2.397895
AUGW, 0.693147
TFNO, 0.000000
ODCI, 0.000000
GFAD, 0.000000
MJUR, 0.000000
ADRI, 4.595120
IXGA, 0.000000
RJUT, 0.000000
HLYM, 2.079442
BOFF, 1.386294
PLAC, 6.970730
IERS, 5.164786
PPYN, 0.693147
OOMD, 2.833213
NTFE, 3.871201
OIPO, 0.000000
OANO, 4.488636
REBY, 4.753590
ISVI, 4.499810
NLIQ, 2.564949
UMRC, 0.000000
GPAP, 2.302585
OGIF, 0.000000
AIPR, 0.000000
NWIT, 6.606650
HEFO, 6.763885
LEAT, 5.062595
NEDM, 4.406719
TCUA, 0.000000
TGEA, 0.693147
LKMO, 0.000000
BONH, 1.791759
SEAL, 4.867534
YYEA, 5.056246
KKLE, 0.000000
TEAU, 3.295837
GHDE, 3.044522
GNWI, 1.791759
NHEF, 3.526361
NZYB, 0.000000
HSOM, 4.787492
SHDO, 1.791759
ONWY, 0.693147
DITD, 3.610918
NHED, 4.025352
BTED, 3.784190
KPRO, 3.218876
MASE, 2.944439
YOUG, 4.852030
CEUP, 2.995732
SEYV, 0.000000
USBO, 2.772589
SKBE, 1.609438
IRIG, 1.386294
TEPR, 4.234107
HIMO, 5.087596
RDTY, 1.098612
BSTH, 2.772589
COWS, 3.218876
GFES, 0.693147
DOFF, 5.575949
WARO, 3.332205
LFMI, 2.944439
URIL, 0.693147
DRGR, 1.098612
KEPT, 5.327876
DLIG, 4.127134
AVAG, 4.060443
BAHW, 0.693147
BBRE, 1.098612
MPEH, 0.000000
ASAE, 1.098612
AGAM, 3.258097
GPET, 1.791759
FDRE, 3.135494
YITT, 2.639057
DRLI, 1.386294
HNCR, 0.693147
AJUV, 1.098612
SUOJ, 0.000000
AKER, 5.513429
ORBU, 4.304065
DOFP, 4.532599
ELVI, 2.995732
EDUP, 6.208590
VETA, 4.007333
YKEM, 0.693147
DFEV, 1.386294
FBOM, 1.386294
BSEA, 0.693147
RXTA, 0.000000
CYFL, 0.000000
ZELO, 0.693147
NCAT, 4.521789
EREX, 4.919981
DIFA, 3.135494
BTIN, 2.397895
YWAK, 0.000000
UNDS, 6.018593
MPOW, 2.484907
INDQ, 0.000000
DHHE, 0.693147
XINR, 0.000000
OIEX, 0.000000
SIET, 1.098612
DTBF, 0.000000
OOLM, 3.218876
DDYS, 2.564949
GLUM, 1.945910
RUTU, 0.000000
IJUM, 0.693147
TFEU, 0.000000
DONN, 3.713572
OONW, 3.828641
OWRA, 3.295837
REIO, 0.693147
HIOH, 1.098612
